datetime,temperature,humidity,CO2_PPM,CH4_PPM,H2_PPM
07/13/2024 05:18:23,23.00,62,400.10,4.03,0.32
07/13/2024 05:18:26,23.00,62,400.10,4.01,0.32
07/13/2024 05:18:28,23.00,62,400.10,3.98,0.32
07/13/2024 05:18:31,23.00,62,400.11,3.98,0.32
07/13/2024 05:18:33,23.00,62,400.11,3.98,0.32
07/13/2024 05:18:36,23.00,62,400.11,3.98,0.32
07/13/2024 05:18:38,23.00,62,400.10,3.98,0.32
07/13/2024 05:18:41,23.00,62,400.10,3.95,0.32
07/13/2024 05:18:43,23.00,62,400.10,3.98,0.32
07/13/2024 05:18:46,23.00,62,400.10,3.95,0.32
07/13/2024 05:18:48,23.00,62,400.10,3.98,0.32
07/13/2024 05:18:50,23.00,62,400.11,3.98,0.32
07/13/2024 05:18:53,23.00,62,400.10,3.98,0.32
07/13/2024 05:18:55,23.00,62,400.10,3.98,0.32
07/13/2024 05:18:58,23.00,62,400.10,3.95,0.32
07/13/2024 05:19:00,23.00,62,400.10,3.93,0.32
07/13/2024 05:19:03,23.00,62,400.10,3.98,0.32
07/13/2024 05:19:05,23.00,62,400.10,3.95,0.32
07/13/2024 05:19:08,23.00,62,400.10,3.98,0.32
07/13/2024 05:19:10,23.00,62,400.10,3.95,0.32
07/13/2024 05:19:12,23.00,62,400.10,3.98,0.32
07/13/2024 05:19:15,23.00,62,400.10,3.95,0.32
07/13/2024 05:19:17,23.00,62,400.10,3.95,0.32
07/13/2024 05:19:20,23.00,62,400.10,3.95,0.32
07/13/2024 05:19:22,23.00,62,400.10,4.01,0.32
07/13/2024 05:19:25,23.00,62,400.10,4.01,0.32
07/13/2024 05:19:27,23.00,62,400.10,3.98,0.32
07/13/2024 05:19:30,23.00,62,400.10,3.98,0.32
07/13/2024 05:19:32,23.00,62,400.10,3.95,0.32
07/13/2024 05:19:35,23.00,62,400.10,3.98,0.32
07/13/2024 05:19:37,23.00,62,400.10,4.01,0.32
07/13/2024 05:19:40,23.00,62,400.10,4.01,0.32
07/13/2024 05:19:42,23.00,62,400.10,3.98,0.32
07/13/2024 05:19:44,23.00,62,400.10,3.95,0.32
07/13/2024 05:19:47,23.00,62,400.10,3.98,0.32
07/13/2024 05:19:49,23.00,62,400.10,3.98,0.32
07/13/2024 05:19:52,23.00,62,400.10,3.98,0.32
07/13/2024 05:19:54,23.00,62,400.10,3.98,0.32
07/13/2024 05:19:57,23.00,62,400.10,4.01,0.32
07/13/2024 05:19:59,23.00,62,400.10,3.95,0.32
07/13/2024 05:20:02,23.00,62,400.10,3.95,0.32
07/13/2024 05:20:04,23.00,62,400.10,3.95,0.32
07/13/2024 05:20:07,23.00,62,400.10,4.01,0.32
07/13/2024 05:20:09,23.00,62,400.10,3.98,0.32
07/13/2024 05:20:11,23.00,62,400.10,4.03,0.32
07/13/2024 05:20:14,23.00,62,400.10,3.98,0.32
07/13/2024 05:20:16,23.00,62,400.10,3.98,0.32
07/13/2024 05:20:19,23.00,62,400.10,4.03,0.32
07/13/2024 05:20:21,23.00,62,400.10,3.98,0.32
07/13/2024 05:20:24,23.00,62,400.10,4.01,0.32
07/13/2024 05:20:26,23.00,62,400.10,3.98,0.32
07/13/2024 05:20:29,23.00,62,400.10,3.95,0.32
07/13/2024 05:20:31,23.00,62,400.10,3.98,0.32
07/13/2024 05:20:34,23.00,62,400.10,3.95,0.32
07/13/2024 05:20:36,23.00,62,400.10,3.98,0.32
07/13/2024 05:20:38,23.00,62,400.10,4.01,0.32
07/13/2024 05:20:41,23.00,62,400.10,4.01,0.32
07/13/2024 05:20:43,23.00,62,400.10,3.95,0.32
07/13/2024 05:20:46,23.00,62,400.10,3.98,0.32
07/13/2024 05:20:48,23.00,62,400.10,4.03,0.32
07/13/2024 05:20:51,23.00,62,400.10,3.98,0.32
07/13/2024 05:20:53,23.00,62,400.10,3.95,0.32
07/13/2024 05:20:56,23.00,62,400.10,3.98,0.32
07/13/2024 05:20:58,23.00,62,400.10,3.95,0.32
07/13/2024 05:21:00,23.00,62,400.10,3.98,0.32
07/13/2024 05:21:03,23.00,62,400.10,3.95,0.32
07/13/2024 05:21:05,23.00,62,400.10,3.98,0.32
07/13/2024 05:21:08,23.00,63,400.10,3.98,0.32
07/13/2024 05:21:10,23.00,63,400.10,4.01,0.32
07/13/2024 05:21:13,23.00,63,400.10,3.95,0.32
07/13/2024 05:21:15,23.00,63,400.10,3.95,0.32
07/13/2024 05:21:18,23.00,63,400.10,3.98,0.32
07/13/2024 05:21:20,23.00,63,400.10,3.93,0.32
07/13/2024 05:21:23,23.00,63,400.10,3.98,0.32
07/13/2024 05:21:25,23.00,63,400.10,3.98,0.32
07/13/2024 05:21:27,23.00,62,400.10,3.98,0.32
07/13/2024 05:21:30,23.00,63,400.10,4.01,0.32
07/13/2024 05:21:32,23.00,63,400.10,3.98,0.32
07/13/2024 05:21:35,23.00,62,400.10,3.95,0.32
07/13/2024 05:21:37,23.00,62,400.10,4.01,0.32
07/13/2024 05:21:40,23.00,63,400.10,4.03,0.32
07/13/2024 05:21:42,23.00,62,400.10,4.01,0.32
07/13/2024 05:21:45,23.00,63,400.10,3.98,0.32
07/13/2024 05:21:47,23.00,63,400.10,4.01,0.32
07/13/2024 05:21:50,23.00,63,400.10,3.98,0.32
07/13/2024 05:21:52,23.00,63,400.10,3.98,0.32
07/13/2024 05:21:54,23.00,62,400.10,3.98,0.32
07/13/2024 05:21:57,23.00,63,400.10,4.01,0.32
07/13/2024 05:21:59,23.00,63,400.10,3.98,0.32
07/13/2024 05:22:02,23.00,62,400.10,4.01,0.32
07/13/2024 05:22:04,23.00,62,400.10,3.98,0.32
07/13/2024 05:22:07,23.00,63,400.10,3.98,0.32
07/13/2024 05:22:09,23.00,63,400.10,3.98,0.32
07/13/2024 05:22:12,23.00,63,400.10,4.01,0.32
07/13/2024 05:22:14,23.00,62,400.10,4.01,0.32
07/13/2024 05:22:17,23.00,62,400.10,3.98,0.32
07/13/2024 05:22:19,23.00,62,400.10,3.98,0.32
07/13/2024 05:22:21,23.00,62,400.10,3.98,0.32
07/13/2024 05:22:24,23.00,63,400.10,3.98,0.32
07/13/2024 05:22:26,23.00,63,400.10,3.98,0.32
07/13/2024 05:22:29,23.00,62,400.10,3.98,0.32
07/13/2024 05:22:31,23.00,62,400.10,3.98,0.32
07/13/2024 05:22:34,23.00,62,400.10,3.98,0.32
07/13/2024 05:22:36,23.00,62,400.10,3.98,0.32
07/13/2024 05:22:39,23.00,62,400.10,3.98,0.32
07/13/2024 05:22:41,23.00,63,400.10,3.98,0.32
07/13/2024 05:22:44,23.00,62,400.10,4.01,0.32
07/13/2024 05:22:46,23.00,62,400.10,3.98,0.32
07/13/2024 05:22:48,23.00,62,400.10,4.01,0.32
07/13/2024 05:22:51,23.00,63,400.10,3.95,0.32
07/13/2024 05:22:53,23.00,62,400.10,3.98,0.32
07/13/2024 05:22:56,23.00,62,400.10,3.98,0.32
07/13/2024 05:22:58,23.00,62,400.10,3.95,0.32
07/13/2024 05:23:01,23.00,62,400.10,3.98,0.32
07/13/2024 05:23:03,23.00,62,400.10,3.98,0.32
07/13/2024 05:23:06,23.00,63,400.10,3.95,0.32
07/13/2024 05:23:08,23.00,63,400.10,3.95,0.32
07/13/2024 05:23:11,23.00,62,400.10,3.95,0.32
07/13/2024 05:23:13,23.00,62,400.10,3.93,0.32
07/13/2024 05:23:15,23.00,62,400.10,3.95,0.32
07/13/2024 05:23:18,23.00,63,400.10,3.98,0.32
07/13/2024 05:23:20,23.00,63,400.10,3.98,0.32
07/13/2024 05:23:23,23.00,62,400.10,3.95,0.32
07/13/2024 05:23:25,23.00,62,400.10,3.93,0.32
07/13/2024 05:23:28,23.00,62,400.10,3.95,0.32
07/13/2024 05:23:30,23.00,63,400.10,4.01,0.32
07/13/2024 05:23:33,23.00,62,400.10,3.95,0.32
07/13/2024 05:23:35,23.00,63,400.10,3.98,0.32
07/13/2024 05:23:38,23.00,63,400.10,3.98,0.32
07/13/2024 05:23:40,23.00,63,400.10,3.98,0.32
07/13/2024 05:23:42,23.00,63,400.10,4.01,0.32
07/13/2024 05:23:45,23.00,63,400.10,3.98,0.32
07/13/2024 05:23:47,23.00,63,400.10,3.98,0.32
07/13/2024 05:23:50,23.00,63,400.10,3.93,0.32
07/13/2024 05:23:52,23.00,63,400.10,3.95,0.32
07/13/2024 05:23:55,23.00,62,400.10,3.98,0.32
07/13/2024 05:23:57,23.00,62,400.10,3.98,0.32
07/13/2024 05:24:00,23.00,63,400.10,3.98,0.32
07/13/2024 05:24:02,23.00,62,400.10,3.98,0.32
07/13/2024 05:24:05,23.00,63,400.10,3.95,0.32
07/13/2024 05:24:07,23.00,63,400.10,3.95,0.32
07/13/2024 05:24:09,23.00,63,400.10,3.93,0.32
07/13/2024 05:24:12,23.00,62,400.10,3.93,0.32
07/13/2024 05:24:14,23.00,63,400.10,3.95,0.32
07/13/2024 05:24:17,23.00,62,400.10,3.95,0.32
07/13/2024 05:24:19,23.00,62,400.10,3.95,0.32
07/13/2024 05:24:22,23.00,63,400.10,4.01,0.32
07/13/2024 05:24:24,23.00,63,400.10,3.95,0.32
07/13/2024 05:24:27,23.00,63,400.10,4.01,0.32
07/13/2024 05:24:29,23.00,62,400.10,4.01,0.32
07/13/2024 05:24:32,23.00,62,400.10,3.98,0.32
07/13/2024 05:24:34,23.00,63,400.10,3.95,0.32
07/13/2024 05:24:36,23.00,62,400.10,3.95,0.32
07/13/2024 05:24:39,23.00,62,400.10,3.95,0.32
07/13/2024 05:24:41,23.00,63,400.10,3.98,0.32
07/13/2024 05:24:44,23.00,62,400.10,4.01,0.32
07/13/2024 05:24:46,23.00,63,400.10,4.01,0.32
07/13/2024 05:24:49,23.00,63,400.10,3.98,0.32
07/13/2024 05:24:51,23.00,63,400.10,3.98,0.32
07/13/2024 05:24:54,23.00,62,400.10,3.95,0.32
07/13/2024 05:24:56,23.00,63,400.10,3.98,0.32
07/13/2024 05:24:59,23.00,63,400.10,4.01,0.32
07/13/2024 05:25:01,23.00,63,400.10,3.95,0.32
07/13/2024 05:25:03,23.00,63,400.10,3.98,0.32
07/13/2024 05:25:06,23.00,62,400.10,3.98,0.32
07/13/2024 05:25:08,23.00,63,400.10,3.98,0.32
07/13/2024 05:25:11,23.00,63,400.10,3.98,0.32
07/13/2024 05:25:13,23.00,63,400.10,3.98,0.32
07/13/2024 05:25:16,23.00,63,400.10,3.95,0.32
07/13/2024 05:25:18,23.00,63,400.10,3.95,0.32
07/13/2024 05:25:21,23.00,63,400.10,3.98,0.32
07/13/2024 05:25:23,23.00,63,400.10,4.01,0.32
07/13/2024 05:25:26,23.00,63,400.10,4.01,0.32
07/13/2024 05:25:28,23.00,63,400.10,4.01,0.32
07/13/2024 05:25:30,23.00,63,400.10,3.98,0.32
07/13/2024 05:25:33,23.00,63,400.10,3.95,0.32
07/13/2024 05:25:35,23.00,63,400.10,3.95,0.32
07/13/2024 05:25:38,23.00,63,400.10,4.03,0.32
07/13/2024 05:25:40,23.00,63,400.10,3.95,0.32
07/13/2024 05:25:43,23.00,63,400.10,3.95,0.32
07/13/2024 05:25:45,23.00,63,400.10,3.98,0.32
07/13/2024 05:25:48,23.00,63,400.10,4.01,0.32
07/13/2024 05:25:50,23.00,63,400.10,3.98,0.32
07/13/2024 05:25:53,23.00,63,400.10,3.98,0.32
07/13/2024 05:25:55,23.00,63,400.10,3.93,0.32
07/13/2024 05:25:57,23.00,62,400.10,3.95,0.32
07/13/2024 05:26:00,23.00,63,400.10,3.95,0.32
07/13/2024 05:26:02,23.00,63,400.10,3.98,0.32
07/13/2024 05:26:05,23.00,63,400.10,3.98,0.32
07/13/2024 05:26:07,23.00,62,400.10,4.03,0.32
07/13/2024 05:26:10,23.00,63,400.10,4.01,0.32
07/13/2024 05:26:12,23.00,62,400.10,4.01,0.32
07/13/2024 05:26:15,23.00,62,400.10,4.03,0.32
07/13/2024 05:26:17,23.00,62,400.10,4.01,0.32
07/13/2024 05:26:20,23.00,62,400.10,3.95,0.32
07/13/2024 05:26:22,23.00,63,400.10,4.03,0.32
07/13/2024 05:26:24,23.00,63,400.10,3.98,0.32
07/13/2024 05:26:27,23.00,63,400.10,3.98,0.32
07/13/2024 05:26:29,23.00,62,400.10,3.98,0.32
07/13/2024 05:26:32,23.00,62,400.10,4.01,0.32
07/13/2024 05:26:34,23.00,62,400.10,3.98,0.32
07/13/2024 05:26:37,23.00,62,400.10,3.98,0.32
07/13/2024 05:26:39,23.00,62,400.10,4.01,0.32
07/13/2024 05:26:42,23.00,62,400.10,4.03,0.32
07/13/2024 05:26:44,23.00,62,400.10,4.01,0.32
07/13/2024 05:26:47,23.00,62,400.10,4.01,0.32
07/13/2024 05:26:49,23.00,62,400.10,4.01,0.32
07/13/2024 05:26:51,23.00,62,400.10,4.01,0.32
07/13/2024 05:26:54,23.00,62,400.10,3.98,0.32
07/13/2024 05:26:56,23.00,62,400.10,3.98,0.32
07/13/2024 05:26:59,23.00,62,400.10,3.98,0.32
07/13/2024 05:27:01,23.00,62,400.10,4.01,0.32
07/13/2024 05:27:04,23.00,62,400.10,4.01,0.32
07/13/2024 05:27:06,23.00,62,400.10,3.98,0.32
07/13/2024 05:27:09,23.00,62,400.10,3.98,0.32
07/13/2024 05:27:11,23.00,62,400.10,4.01,0.32
07/13/2024 05:27:14,23.00,62,400.10,4.01,0.32
07/13/2024 05:27:16,23.00,62,400.10,3.98,0.32
07/13/2024 05:27:18,23.00,62,400.10,4.01,0.32
07/13/2024 05:27:21,23.00,62,400.10,3.98,0.32
07/13/2024 05:27:23,23.00,62,400.10,4.01,0.32
07/13/2024 05:27:26,23.00,62,400.10,4.01,0.32
07/13/2024 05:27:28,23.00,62,400.10,4.01,0.32
07/13/2024 05:27:31,23.00,62,400.10,4.01,0.32
07/13/2024 05:27:33,23.00,62,400.10,4.01,0.32
07/13/2024 05:27:36,23.00,62,400.10,4.01,0.32
07/13/2024 05:27:38,23.00,62,400.10,3.98,0.32
07/13/2024 05:27:41,23.00,62,400.10,4.01,0.32
07/13/2024 05:27:43,23.00,62,400.10,4.01,0.32
07/13/2024 05:27:45,23.00,62,400.10,4.01,0.32
07/13/2024 05:27:48,23.00,62,400.10,4.01,0.32
07/13/2024 05:27:50,23.00,62,400.10,3.98,0.32
07/13/2024 05:27:53,23.00,62,400.10,3.98,0.32
07/13/2024 05:27:55,23.00,62,400.10,4.01,0.32
07/13/2024 05:27:58,23.00,62,400.10,4.03,0.32
07/13/2024 05:28:00,23.00,62,400.10,3.98,0.32
07/13/2024 05:28:03,23.00,62,400.10,3.98,0.32
07/13/2024 05:28:05,23.00,62,400.10,3.98,0.32
07/13/2024 05:28:08,23.00,62,400.10,3.98,0.32
07/13/2024 05:28:10,23.00,62,400.10,4.01,0.32
07/13/2024 05:28:12,23.00,62,400.10,3.98,0.32
07/13/2024 05:28:15,23.00,62,400.10,4.01,0.32
07/13/2024 05:28:17,23.00,62,400.10,4.03,0.32
07/13/2024 05:28:20,23.00,62,400.10,3.98,0.32
07/13/2024 05:28:22,23.00,62,400.10,3.98,0.32
07/13/2024 05:28:25,23.00,62,400.10,3.98,0.32
07/13/2024 05:28:27,23.00,62,400.10,4.01,0.32
07/13/2024 05:28:30,23.00,62,400.10,4.01,0.32
07/13/2024 05:28:32,23.00,62,400.10,3.98,0.32
07/13/2024 05:28:35,23.00,62,400.10,3.98,0.32
07/13/2024 05:28:37,23.00,62,400.10,3.98,0.32
07/13/2024 05:28:39,23.00,62,400.10,4.01,0.32
07/13/2024 05:28:42,23.00,62,400.10,3.98,0.32
07/13/2024 05:28:44,23.00,62,400.10,3.98,0.32
07/13/2024 05:28:47,23.00,62,400.10,3.98,0.32
07/13/2024 05:28:49,23.00,62,400.10,4.01,0.32
07/13/2024 05:28:52,23.00,62,400.10,4.01,0.32
07/13/2024 05:28:54,23.00,62,400.10,3.98,0.32
07/13/2024 05:28:57,23.00,62,400.10,3.98,0.32
07/13/2024 05:28:59,23.00,62,400.10,3.98,0.32
07/13/2024 05:29:01,23.00,62,400.10,3.98,0.32
07/13/2024 05:29:04,23.00,62,400.10,3.98,0.32
07/13/2024 05:29:06,23.00,62,400.10,3.98,0.32
07/13/2024 05:29:09,23.00,62,400.10,4.01,0.32
07/13/2024 05:29:11,23.00,62,400.10,3.98,0.32
07/13/2024 05:29:14,23.00,62,400.10,4.01,0.32
07/13/2024 05:29:16,23.00,62,400.10,4.01,0.32
07/13/2024 05:29:19,23.00,62,400.10,3.98,0.32
07/13/2024 05:29:21,23.00,62,400.10,4.01,0.32
07/13/2024 05:29:24,23.00,62,400.10,4.01,0.32
07/13/2024 05:29:26,24.00,62,400.10,3.98,0.32
07/13/2024 05:29:28,23.00,62,400.10,4.03,0.32
07/13/2024 05:29:31,23.00,62,400.10,3.98,0.32
07/13/2024 05:29:33,23.00,62,400.10,3.98,0.32
07/13/2024 05:29:36,23.00,62,400.10,3.98,0.32
07/13/2024 05:29:38,23.00,62,400.10,3.98,0.32
07/13/2024 05:29:41,24.00,62,400.10,4.01,0.32
07/13/2024 05:29:43,23.00,62,400.10,4.01,0.32
07/13/2024 05:29:46,23.00,62,400.10,4.03,0.32
07/13/2024 05:29:48,23.00,62,400.10,3.98,0.32
07/13/2024 05:29:51,24.00,62,400.10,3.98,0.32
07/13/2024 05:29:53,23.00,62,400.10,3.98,0.32
07/13/2024 05:29:55,23.00,62,400.10,3.98,0.32
07/13/2024 05:29:58,23.00,62,400.10,4.01,0.32
07/13/2024 05:30:00,24.00,62,400.10,3.98,0.32
07/13/2024 05:30:03,24.00,62,400.10,4.01,0.32
07/13/2024 05:30:05,24.00,62,400.10,4.01,0.32
07/13/2024 05:30:08,24.00,62,400.10,3.98,0.32
07/13/2024 05:30:10,23.00,62,400.10,4.01,0.32
07/13/2024 05:30:13,23.00,62,400.10,4.03,0.32
07/13/2024 05:30:15,23.00,62,400.10,3.98,0.32
07/13/2024 05:30:18,23.00,62,400.10,3.98,0.32
07/13/2024 05:30:20,23.00,62,400.10,3.98,0.32
07/13/2024 05:30:23,24.00,62,400.10,3.98,0.32
07/13/2024 05:30:25,23.00,62,400.10,4.01,0.32
07/13/2024 05:30:27,24.00,62,400.10,3.98,0.32
07/13/2024 05:30:30,23.00,62,400.10,3.98,0.32
07/13/2024 05:30:32,24.00,62,400.10,4.01,0.32
07/13/2024 05:30:35,24.00,62,400.10,3.95,0.32
07/13/2024 05:30:37,24.00,62,400.10,3.98,0.32
07/13/2024 05:30:40,23.00,62,400.10,4.03,0.32
07/13/2024 05:30:42,24.00,62,400.10,3.98,0.32
07/13/2024 05:30:45,23.00,62,400.10,4.03,0.32
07/13/2024 05:30:47,24.00,62,400.10,3.98,0.32
07/13/2024 05:30:50,24.00,62,400.10,4.03,0.32
07/13/2024 05:30:52,24.00,62,400.10,3.98,0.32
07/13/2024 05:30:54,24.00,62,400.10,4.01,0.32
07/13/2024 05:30:57,24.00,62,400.10,4.03,0.32
07/13/2024 05:30:59,24.00,62,400.10,3.98,0.32
07/13/2024 05:31:02,24.00,62,400.10,4.03,0.32
07/13/2024 05:31:04,24.00,62,400.10,4.01,0.32
07/13/2024 05:31:07,24.00,62,400.10,3.98,0.32
07/13/2024 05:31:09,24.00,62,400.10,3.98,0.32
07/13/2024 05:31:12,24.00,62,400.10,3.98,0.32
07/13/2024 05:31:14,24.00,62,400.10,3.98,0.32
07/13/2024 05:31:16,24.00,62,400.10,4.01,0.32
07/13/2024 05:31:19,24.00,62,400.10,4.01,0.32
07/13/2024 05:31:21,24.00,62,400.10,3.98,0.32
07/13/2024 05:31:24,24.00,62,400.10,3.98,0.32
07/13/2024 05:31:26,24.00,62,400.10,4.01,0.32
07/13/2024 05:31:29,24.00,62,400.10,4.01,0.32
07/13/2024 05:31:31,24.00,62,400.10,3.98,0.32
07/13/2024 05:31:34,24.00,62,400.10,3.98,0.32
07/13/2024 05:31:36,24.00,62,400.10,3.98,0.32
07/13/2024 05:31:39,24.00,62,400.10,3.98,0.32
07/13/2024 05:31:41,24.00,62,400.10,4.01,0.32
07/13/2024 05:31:43,24.00,62,400.10,4.01,0.32
07/13/2024 05:31:46,24.00,62,400.10,3.98,0.32
07/13/2024 05:31:48,24.00,62,400.10,3.98,0.32
07/13/2024 05:31:51,24.00,62,400.10,3.98,0.32
07/13/2024 05:31:53,24.00,62,400.10,3.98,0.32
07/13/2024 05:31:56,24.00,62,400.10,4.01,0.32
07/13/2024 05:31:58,24.00,62,400.10,4.01,0.32
07/13/2024 05:32:01,24.00,62,400.10,4.03,0.32
07/13/2024 05:32:03,24.00,62,400.10,4.01,0.32
07/13/2024 05:32:06,24.00,62,400.10,4.01,0.32
07/13/2024 05:32:08,24.00,62,400.10,3.98,0.32
07/13/2024 05:32:10,24.00,62,400.10,4.01,0.32
07/13/2024 05:32:13,24.00,62,400.10,4.01,0.32
07/13/2024 05:32:15,24.00,61,400.10,3.98,0.32
07/13/2024 05:32:18,24.00,62,400.10,4.01,0.32
07/13/2024 05:32:20,24.00,62,400.10,3.98,0.32
07/13/2024 05:32:23,24.00,62,400.10,3.98,0.32
07/13/2024 05:32:25,24.00,61,400.10,4.01,0.32
07/13/2024 05:32:28,24.00,61,400.10,3.98,0.32
07/13/2024 05:32:30,24.00,61,400.10,4.01,0.32
07/13/2024 05:32:33,24.00,61,400.10,4.01,0.32
07/13/2024 05:32:35,24.00,61,400.10,3.98,0.32
07/13/2024 05:32:37,24.00,61,400.10,3.98,0.32
07/13/2024 05:32:40,24.00,61,400.10,3.98,0.32
07/13/2024 05:32:42,24.00,61,400.10,4.03,0.32
07/13/2024 05:32:45,24.00,61,400.10,3.98,0.32
07/13/2024 05:32:47,24.00,61,400.10,4.01,0.32
07/13/2024 05:32:50,24.00,61,400.10,4.01,0.32
07/13/2024 05:32:52,24.00,61,400.10,3.98,0.32
07/13/2024 05:32:55,24.00,61,400.10,4.03,0.32
07/13/2024 05:32:57,24.00,61,400.10,3.98,0.32
07/13/2024 05:33:00,24.00,61,400.10,3.98,0.32
07/13/2024 05:33:02,24.00,61,400.10,3.98,0.32
07/13/2024 05:33:04,24.00,61,400.10,4.03,0.32
07/13/2024 05:33:07,24.00,61,400.10,4.01,0.32
07/13/2024 05:33:09,24.00,61,400.10,4.01,0.32
07/13/2024 05:33:12,24.00,61,400.10,4.01,0.32
07/13/2024 05:33:14,24.00,61,400.10,3.98,0.32
07/13/2024 05:33:17,24.00,61,400.10,3.98,0.32
07/13/2024 05:33:19,24.00,61,400.10,4.01,0.32
07/13/2024 05:33:22,24.00,61,400.10,3.98,0.32
07/13/2024 05:33:24,24.00,61,400.10,4.01,0.32
07/13/2024 05:33:27,24.00,61,400.10,3.95,0.32
07/13/2024 05:33:29,24.00,61,400.10,3.95,0.32
07/13/2024 05:33:31,24.00,61,400.10,4.01,0.32
07/13/2024 05:33:34,24.00,61,400.10,3.98,0.32
07/13/2024 05:33:36,24.00,61,400.10,3.98,0.32
07/13/2024 05:33:39,24.00,61,400.10,3.98,0.32
07/13/2024 05:33:41,24.00,61,400.10,4.01,0.32
07/13/2024 05:33:44,24.00,61,400.10,4.01,0.32
07/13/2024 05:33:46,24.00,61,400.10,3.95,0.32
07/13/2024 05:33:49,24.00,61,400.10,4.03,0.32
07/13/2024 05:33:51,24.00,61,400.10,3.98,0.32
07/13/2024 05:33:54,24.00,61,400.10,4.01,0.32
07/13/2024 05:33:56,24.00,61,400.10,4.01,0.32
07/13/2024 05:33:58,24.00,61,400.10,3.95,0.32
07/13/2024 05:34:01,24.00,61,400.10,4.01,0.32
07/13/2024 05:34:03,24.00,61,400.10,4.01,0.32
07/13/2024 05:34:06,24.00,61,400.10,3.98,0.32
07/13/2024 05:34:08,24.00,61,400.10,3.98,0.32
07/13/2024 05:34:11,24.00,61,400.10,4.01,0.32
07/13/2024 05:34:13,24.00,61,400.10,3.98,0.32
07/13/2024 05:34:16,24.00,61,400.10,3.98,0.32
07/13/2024 05:34:18,24.00,61,400.10,3.98,0.32
07/13/2024 05:34:21,24.00,61,400.10,3.98,0.32
07/13/2024 05:34:23,24.00,61,400.10,3.98,0.32
07/13/2024 05:34:25,24.00,61,400.10,3.98,0.32
07/13/2024 05:34:28,24.00,61,400.10,3.98,0.32
07/13/2024 05:34:30,24.00,61,400.10,3.95,0.32
07/13/2024 05:34:33,24.00,61,400.10,3.98,0.32
07/13/2024 05:34:35,24.00,61,400.10,3.98,0.32
07/13/2024 05:34:38,24.00,61,400.10,3.95,0.32
07/13/2024 05:34:40,24.00,61,400.10,4.01,0.32
07/13/2024 05:34:43,24.00,61,400.10,3.98,0.32
07/13/2024 05:34:45,24.00,61,400.10,3.95,0.32
07/13/2024 05:34:48,24.00,61,400.10,3.95,0.32
07/13/2024 05:34:50,24.00,61,400.10,3.98,0.32
07/13/2024 05:34:52,24.00,61,400.10,3.95,0.32
07/13/2024 05:34:55,24.00,61,400.10,3.98,0.32
07/13/2024 05:34:57,24.00,61,400.10,4.03,0.32
07/13/2024 05:35:00,24.00,61,400.10,3.98,0.32
07/13/2024 05:35:02,24.00,61,400.10,3.98,0.32
07/13/2024 05:35:05,24.00,61,400.10,3.98,0.32
07/13/2024 05:35:07,24.00,61,400.10,3.98,0.32
07/13/2024 05:35:10,24.00,61,400.10,3.98,0.32
07/13/2024 05:35:12,24.00,61,400.10,3.95,0.32
07/13/2024 05:35:15,24.00,61,400.10,3.95,0.32
07/13/2024 05:35:17,24.00,61,400.10,3.98,0.32
07/13/2024 05:35:19,24.00,61,400.10,3.98,0.32
07/13/2024 05:35:22,24.00,61,400.10,3.95,0.32
07/13/2024 05:35:24,24.00,61,400.10,3.98,0.32
07/13/2024 05:35:27,24.00,61,400.10,3.98,0.32
07/13/2024 05:35:29,24.00,61,400.10,3.98,0.32
07/13/2024 05:35:32,24.00,61,400.10,3.98,0.32
07/13/2024 05:35:34,24.00,61,400.10,3.98,0.32
07/13/2024 05:35:37,24.00,61,400.10,3.98,0.32
07/13/2024 05:35:39,24.00,61,400.10,4.01,0.32
07/13/2024 05:35:42,24.00,61,400.10,3.98,0.32
07/13/2024 05:35:44,24.00,61,400.10,4.03,0.32
07/13/2024 05:35:46,24.00,61,400.10,3.98,0.32
07/13/2024 05:35:49,24.00,61,400.10,3.95,0.32
07/13/2024 05:35:51,24.00,61,400.10,3.98,0.32
07/13/2024 05:35:54,24.00,61,400.10,3.98,0.32
07/13/2024 05:35:56,24.00,61,400.10,4.01,0.32
07/13/2024 05:35:59,24.00,61,400.10,3.98,0.32
07/13/2024 05:36:01,24.00,61,400.10,3.98,0.32
07/13/2024 05:36:04,24.00,61,400.10,3.95,0.32
07/13/2024 05:36:06,24.00,61,400.10,3.98,0.32
07/13/2024 05:36:09,24.00,61,400.10,3.95,0.32
07/13/2024 05:36:11,24.00,61,400.10,4.01,0.32
07/13/2024 05:36:13,24.00,61,400.10,3.95,0.32
07/13/2024 05:36:16,24.00,61,400.10,3.93,0.32
07/13/2024 05:36:18,24.00,61,400.10,4.01,0.32
07/13/2024 05:36:21,24.00,61,400.10,3.95,0.32
07/13/2024 05:36:23,24.00,61,400.10,4.01,0.32
07/13/2024 05:36:26,24.00,61,400.10,3.98,0.32
07/13/2024 05:36:28,24.00,61,400.10,3.95,0.32
07/13/2024 05:36:31,24.00,61,400.10,3.98,0.32
07/13/2024 05:36:33,24.00,61,400.10,3.98,0.32
07/13/2024 05:36:36,24.00,61,400.10,3.95,0.32
07/13/2024 05:36:38,24.00,61,400.10,3.93,0.32
07/13/2024 05:36:40,24.00,61,400.10,3.98,0.32
07/13/2024 05:36:43,24.00,61,400.10,3.98,0.32
07/13/2024 05:36:45,24.00,61,400.10,4.01,0.32
